txn_id,txn_date,txn_type,customer_id,customer_segment,origin_id,destination_id,vendor_id,line_item,quantity,uom,revenue,direct_cost,cost_category,invoice_id,payment_date
TXN0003862,2024-05-06,sale,CUST0023 ,mid_market,LOC010,LOC007,,documentation_fee,16.2,,463.81,252.93,fuel,INV0001287,2024-05-06
TXN0002936,2025-05-21,sale,CUST0014,,LOC012,LOC011,VEND011,tanker_transport,15.34,litres,246.91,107.64,packaging,INV0000978,2025-06-01
TXN0008611,03/20/2025,sale,CUST0015,mid_market,LOC012,LOC009,,handling_fee,12.82,cartons,232.27,180.0,fuel,INV0002870,17/04/2025
TXN0007080,03/02/2025,sale, CUST0039,mid_market,LOC009,LOC004,,bulk_transport,12.03,tonnes,503.98,304.56,labor,INV0002360,06-Mar-2025
TXN0003917,2024-01-24,credit_note,CUST0019,smb,LOC011,LOC002,,fuel_surcharge,5.06,trips,134.65,96.13,packaging,INV0001305,2024-03-28
TXN0013679,04-Jun-2025,sale,CUST0021,mid_market,LOC002,LOC007,VEND013,fuel_surcharge,0.86,trips,9.57,7.49,maintenance,INV0004559,29-Aug-2025
TXN0009709,27/06/2025,sale,CUST0039,,LOC010,LOC006,,storage_fee,13.84,,126.88,,,INV0003236,2025-08-02
TXN0001689,11/21/2024,sale,CUST0021,,LOC005,LOC001,,documentation_fee,12.06,,487.99,227.98,maintenance,INV0000563,16-Dec-2024
TXN0016968,09/25/2024,sale,CUST0028,smb,LOC007,LOC006,,freight_charge,7.88,trips,149.55,72.63,labor,INV0005656,
TXN0011728,23/05/2025,sale,CUST0037,,LOC012,LOC009,,storage_fee,15.96,,725.41,326.4,packaging,INV0003909,22-Jul-2025
TXN0014347,2024-12-07,sale,CUST0036,mid_market,LOC010,LOC001,,handling_fee,12.63,cartons,273.06,,,INV0004782,12/19/2024
TXN0000305,13/11/2024,sale, CUST0024,,LOC001,LOC011,,documentation_fee,13.28,,625.48,265.08,maintenance,INV0000101,
TXN0004056,2024-12-07,credit_note,CUST0023,mid_market,LOC010,LOC001,,documentation_fee,8.13,,406.08,222.58,labor,INV0001352,08/12/2024
TXN0019571,09-Jan-2024,sale,CUST0019,,LOC010,LOC007,,bulk_transport,10.65,tonnes,253.02,184.76,packaging,INV0006523,
TXN0002999,11/18/2024,sale,CUST0023,enterprise,LOC012,LOC011,VEND008,tanker_transport,10.99,litres,488.52,,,INV0000999,18/01/2025
TXN0017540,05/09/2024,sale,CUST0035,enterprise,LOC007,LOC006,VEND010,handling_fee,6.17,cartons,258.39,109.28,maintenance,INV0005846,11/14/2024
TXN0009837,17/09/2024,sale,CUST0036,enterprise,LOC011,LOC012,VEND012,bulk_transport,6.09,tonnes,299.58,124.58,packaging,INV0003279,
TXN0001231,04/08/2025,sale,CUST0004,enterprise,LOC008,LOC009,VEND002,bulk_transport,4.63,tonnes,172.05,79.75,packaging,INV0000410,18-Aug-2025
TXN0009706,05-Jul-2025,sale,CUST0034,smb,LOC010,LOC007,VEND009,tanker_transport,9.79,litres,56.58,24.16,labor,INV0003235,07-Jul-2025
TXN0002313,09-Apr-2025,sale,CUST0039,mid_market,LOC012,LOC011,,freight_charge,7.99,trips,319.2,139.87,maintenance,INV0000771,2025-06-14
TXN0014336,15-May-2025,sale,CUST0007,mid_market,LOC001,LOC011,,freight_charge,7.81,trips,83.82,55.28,packaging,INV0004778,19-Jun-2025
TXN0009643,24/08/2024,sale,CUST0036,smb,LOC004,LOC006,,handling_fee,15.36,cartons,663.26,268.14,packaging,INV0003214,2024-11-11
TXN0018025,07-Aug-2024,sale,CUST0006,,LOC004,LOC003,VEND009,fuel_surcharge,7.38,trips,222.88,139.73,fuel,INV0006008,2024-09-19
TXN0018122,08/14/2024,sale,CUST0020,smb,LOC007,LOC004,VEND011,fuel_surcharge,7.83,trips,143.78,62.54,labor,INV0006040,05-Oct-2024
TXN0014914,2024-04-25,sale,CUST0013,,LOC007,LOC004,VEND003,bulk_transport,16.64,tonnes,354.07,209.59,packaging,INV0004971,30/04/2024
TXN0017527,2025-02-15,sale,CUST0013 ,enterprise,LOC012,LOC002,,freight_charge,16.44,,181.44,75.83,tolls,INV0005842,05/04/2025
TXN0003496,08/12/2024,sale,CUST0013,enterprise,LOC011,LOC012,,bulk_transport,14.22,tonnes,389.13,184.99,fuel,INV0001165,25-Sep-2024
TXN0004321,08-May-2024,sale,CUST0023,enterprise,LOC007,LOC004,,freight_charge,14.57,trips,76.65,38.16,tolls,INV0001440,2024-07-06
TXN0009829,2025-07-10,credit_note,CUST0008,enterprise,LOC001,LOC011,VEND008,storage_fee,15.32,,450.65,327.45,maintenance,INV0003276,2025-09-18
TXN0009030,03/06/2024,sale,CUST0030,smb,LOC004,LOC003,,handling_fee,16.04,cartons,380.82,156.9,packaging,INV0003010,21/05/2024
TXN0002062,27/04/2025,sale,CUST0028,smb,LOC004,LOC006,VEND006,documentation_fee,14.24,,-91.12,-47.69,maintenance,INV0000687,15/05/2025
TXN0006470,10/10/2024,sale,CUST0040,smb,LOC012,LOC009,,handling_fee,6.06,cartons,118.89,63.38,fuel,INV0002156,03-Jan-2025
TXN0019972,2025-02-06,sale,CUST0031,enterprise,LOC002,LOC004,,fuel_surcharge,7.23,trips,243.3,184.88,packaging,INV0006657,18/03/2025
TXN0007500,2024-01-21,sale,CUST0025,,LOC004,LOC009,,freight_charge,8.45,trips,195.55,124.58,maintenance,INV0002500,2024-04-16
TXN0006477,10/01/2025,sale, CUST0033,,LOC002,LOC009,,tanker_transport,16.61,litres,229.26,123.36,packaging,INV0002159,
TXN0003899,2024-04-14,sale,CUST0002,,LOC002,LOC009,,tanker_transport,18.97,litres,352.64,155.16,packaging,INV0001299,27-Jun-2024
TXN0019818,2024-05-21,sale,CUST0034,,LOC002,LOC004,,storage_fee,11.64,,305.57,232.4,tolls,INV0006606,10-Aug-2024
TXN0003567,2024-08-02,sale,CUST0020,enterprise,LOC008,LOC010,VEND004,tanker_transport,6.0,litres,63.07,29.49,maintenance,INV0001189,10-Sep-2024
TXN0011458,2024-06-12,sale,CUST0019,,LOC010,LOC005,,fuel_surcharge,14.06,trips,164.59,121.28,tolls,INV0003819,07/30/2024
TXN0005452,08/15/2024,sale,cust0027,,LOC003,LOC012,,bulk_transport,9.83,tonnes,0.0,0.0,labor,INV0001817,11/08/2024
TXN0011279,09/12/2024,sale,CUST0030,enterprise,LOC004,LOC009,,fuel_surcharge,10.44,trips,517.75,220.58,tolls,INV0003759,02/22/2025
TXN0008022,2024-03-18,sale,CUST0033,mid_market,LOC002,LOC007,VEND014,storage_fee,10.1,,75.29,36.17,packaging,INV0002674,22-May-2024
TXN0013447,27/03/2025,sale,CUST0001,enterprise,LOC004,LOC006,VEND003,storage_fee,11.81,,81.48,52.29,tolls,INV0004482,06/05/2025
TXN0000556,2025-05-14,sale,CUST0008,,LOC012,LOC009,VEND003,freight_charge,13.65,trips,105.49,57.76,labor,INV0000185,2025-06-05
TXN0012738,06/26/2024,sale,CUST0021 ,mid_market,LOC012,LOC002,VEND001,fuel_surcharge,7.88,trips,248.31,,,INV0004246,2024-06-30
TXN0012884,2025-06-25,sale,CUST0039,enterprise,LOC001,LOC012,,tanker_transport,13.8,litres,685.24,438.35,labor,INV0004294,30/07/2025
TXN0009906,04/05/2024,sale,CUST0037,mid_market,LOC007,LOC006,VEND014,freight_charge,2.61,trips,58.46,27.56,tolls,INV0003302,05/26/2024
TXN0017901,08/10/2024,sale,CUST0006,enterprise,LOC004,LOC003,,fuel_surcharge,12.51,trips,438.67,224.44,packaging,INV0005967,2024-10-21
TXN0004270,2025-06-21,sale,CUST0021,,LOC010,LOC005,VEND007,tanker_transport,12.61,litres,558.96,386.46,packaging,INV0001423,29/08/2025
TXN0008531,28-Feb-2024,sale,CUST0020,enterprise,LOC001,LOC011,VEND010,bulk_transport,11.29,tonnes,459.11,352.45,maintenance,INV0002843,05/24/2024
TXN0018542,2024-03-04,sale,CUST0013,mid_market,LOC002,LOC004,,tanker_transport,9.36,litres,236.1,148.79,packaging,INV0006180,2024-04-14
TXN0004086,08/23/2025,sale,CUST0018,mid_market,LOC012,LOC011,,fuel_surcharge,14.01,trips,243.96,134.49,tolls,INV0001362,11/01/2025
TXN0006663,02/04/2025,sale,CUST0023,mid_market,LOC010,LOC007,,bulk_transport,14.03,tonnes,423.19,171.64,labor,INV0002221,02/06/2025
TXN0017270,2025-01-09,sale,CUST0033,enterprise,LOC009,LOC002,VEND011,fuel_surcharge,10.66,trips,249.88,120.88,packaging,INV0005756,
TXN0003138,01-Jan-2024,sale,CUST0027,mid_market,LOC005,LOC011,VEND006,documentation_fee,8.98,,242.8,152.42,packaging,INV0001046,02/16/2024
TXN0015667,18/03/2024,sale,CUST0036,,LOC010,LOC007,,freight_charge,22.1,,914.76,473.12,packaging,INV0005222,20-Mar-2024
TXN0000588,07/05/2025,sale,CUST0016,,LOC002,LOC007,VEND009,bulk_transport,19.69,tonnes,560.47,327.81,maintenance,INV0000196,
TXN0003365,15/10/2024,sale,CUST0029,,LOC008,LOC010,VEND001,handling_fee,10.9,cartons,112.59,68.88,packaging,INV0001121,12-Jan-2025
TXN0002670,2025-07-12,sale,cust0038,smb,LOC005,LOC004,VEND004,tanker_transport,11.25,litres,403.62,196.1,labor,INV0000890,24/09/2025
TXN0005515,12-Jun-2025,sale,CUST0017,smb,LOC005,LOC003,,freight_charge,3.93,trips,52.52,37.61,packaging,INV0001838,24-Jun-2025
TXN0011781,13-Jan-2024,sale,CUST0015,smb,LOC002,LOC004,VEND013,documentation_fee,7.7,,242.21,182.02,tolls,INV0003927,11/02/2024
TXN0019992,14-Jul-2025,sale,CUST0029,mid_market,LOC004,LOC006,,fuel_surcharge,5.6,trips,255.59,154.18,labor,INV0006664,08/10/2025
TXN0008220,2024-11-23,sale,CUST0032,smb,LOC010,LOC005,,tanker_transport,6.46,litres,286.36,175.06,packaging,INV0002740,13/12/2024
TXN0002395,17/01/2024,sale,CUST0016,mid_market,LOC008,LOC009,,documentation_fee,5.56,,240.4,173.18,fuel,INV0000798,31-Jan-2024
TXN0016681,2024-10-25,sale,CUST0011,,LOC005,LOC011,,handling_fee,9.94,cartons,467.63,190.91,fuel,INV0005560,11/29/2024
TXN0015024,2024-02-15,sale,CUST0002,enterprise,LOC010,LOC001,,freight_charge,5.79,trips,199.66,91.82,labor,INV0005008,
TXN0005506,2024-03-13,sale,CUST0034,enterprise,LOC005,LOC004,,fuel_surcharge,6.96,trips,286.74,130.52,maintenance,INV0001835,2024-03-28
TXN0010094,2025-01-03,sale,CUST0039,enterprise,LOC011,LOC012,,handling_fee,7.33,cartons,317.57,128.5,fuel,INV0003364,2025-03-18
TXN0002170,07/10/2024,sale,CUST0006,,LOC007,LOC002,VEND015,documentation_fee,13.54,,312.32,211.64,packaging,INV0000723,2024-12-23
TXN0000924,02/12/2024,sale,CUST0012,smb,LOC007,LOC006,VEND007,bulk_transport,5.91,tonnes,95.75,65.48,tolls,INV0000308,2024-04-20
TXN0008134,2024-06-07,sale,CUST0017,enterprise,LOC004,LOC003,VEND002,tanker_transport,14.3,litres,91.76,53.67,fuel,INV0002711,2024-08-02
TXN0015323,2024-02-27,cancelled,CUST0019,mid_market,LOC005,LOC001,VEND002,bulk_transport,14.95,tonnes,141.62,73.77,maintenance,INV0005107,04/12/2024
TXN0009081,02/24/2024,credit_note,CUST0021,mid_market,LOC010,LOC004,VEND011,handling_fee,8.4,cartons,181.0,124.6,labor,INV0003027,23/05/2024
TXN0012070,07/01/2024,sale,CUST0009,smb,LOC002,LOC007,,documentation_fee,2.07,,18.12,11.5,tolls,INV0004023,2024-03-13
TXN0011514,03/28/2025,sale,CUST0015,smb,LOC010,LOC006,,handling_fee,10.4,cartons,119.38,54.46,fuel,INV0003838,2025-05-04
TXN0019467,07/10/2024,sale,CUST0017,enterprise,LOC002,LOC007,,storage_fee,8.02,,192.93,117.85,labor,INV0006489,2024-11-22
TXN0011706,2024-09-21,sale,CUST0034,,LOC002,LOC007,,handling_fee,8.83,cartons,96.9,59.82,maintenance,INV0003902,2024-10-13
TXN0014867,04/21/2025,sale,CUST0027,,LOC002,LOC004,VEND015,documentation_fee,6.7,,264.97,,,INV0004955,2025-04-21
TXN0003124,2025-04-21,sale,CUST0006,,LOC009,LOC004,,fuel_surcharge,16.09,trips,624.22,,,INV0001041,20-May-2025
TXN0005673,2025-02-03,sale,CUST0021,enterprise,LOC009,LOC002,,bulk_transport,18.15,,637.88,468.02,labor,INV0001891,25-Mar-2025
TXN0002774,2024-09-01,sale,CUST0012,mid_market,LOC004,LOC009,,documentation_fee,13.38,,489.15,,,INV0000924,24-Oct-2024
TXN0007620,16/08/2024,sale,CUST0031,,LOC001,LOC012,,documentation_fee,8.32,,191.59,132.69,fuel,INV0002540,09/03/2024
TXN0006559,28-Dec-2024,sale,CUST0014,,LOC010,LOC007,VEND009,fuel_surcharge,14.31,trips,409.97,285.8,labor,INV0002186,15/02/2025
TXN0011925,02/25/2024,credit_note,CUST0036,enterprise,LOC007,LOC004,,handling_fee,8.82,cartons,438.12,293.61,maintenance,INV0003975,17-Mar-2024
TXN0015333,14-Mar-2025,sale,CUST0024,mid_market,LOC003,LOC012,,documentation_fee,12.09,,325.43,182.28,labor,INV0005111,
TXN0009145,18-May-2024,sale,CUST0037,smb,LOC004,LOC003,VEND006,fuel_surcharge,14.52,trips,679.04,345.44,labor,INV0003048,13-Aug-2024
TXN0008456,12-Sep-2024,sale,CUST0011,,LOC007,LOC004,VEND010,fuel_surcharge,13.93,trips,322.68,171.41,maintenance,INV0002818,18/09/2024
TXN0012720,02/20/2024,sale,CUST0009,,LOC007,LOC002,,freight_charge,6.57,trips,208.84,141.52,maintenance,INV0004240,
TXN0009846,04/28/2024,cancelled,CUST0011,,LOC007,LOC006,VEND003,tanker_transport,10.45,litres,506.79,211.88,maintenance,INV0003282,31/05/2024
TXN0016056,2024-11-15,sale,CUST0001,smb,LOC010,LOC001,,bulk_transport,6.04,tonnes,101.48,80.97,labor,INV0005352,2024-12-03
TXN0015861,08/19/2025,sale,CUST0008,,LOC008,LOC009,,fuel_surcharge,10.63,trips,351.36,262.26,labor,INV0005287,
TXN0019436,20-May-2025,sale,CUST0028,enterprise,LOC004,LOC006,VEND008,bulk_transport,13.02,tonnes,562.4,406.55,fuel,INV0006478,06/15/2025
TXN0009627,02/05/2025,sale,CUST0016,mid_market,LOC008,LOC010,,freight_charge,13.83,trips,218.85,161.5,fuel,INV0003209,2025-02-05
TXN0005798,19/03/2025,sale,CUST0004,enterprise,LOC009,LOC002,,tanker_transport,7.54,litres,-61.71,-30.56,fuel,INV0001932,
TXN0019383,03/01/2024,sale,CUST0030,enterprise,LOC012,LOC002,,storage_fee,7.35,,172.57,122.97,packaging,INV0006461,17/01/2024
TXN0005982,08/27/2025,sale,CUST0005,mid_market,LOC011,LOC012,VEND015,documentation_fee,4.36,,145.08,77.36,tolls,INV0001994,04-Nov-2025
TXN0012431,21/01/2025,cancelled,CUST0003,enterprise,LOC002,LOC009,VEND012,freight_charge,3.5,trips,46.52,,,INV0004143,
TXN0005882,2025-03-06,sale,CUST0014 ,smb,LOC010,LOC007,VEND013,documentation_fee,11.41,,395.59,193.13,tolls,INV0001960,05/31/2025
TXN0009782,02/14/2025,sale, CUST0024,mid_market,LOC011,LOC012,VEND015,handling_fee,4.67,cartons,58.7,,,INV0003260,28/03/2025
TXN0011348,01/11/2024,sale,CUST0024,,LOC002,LOC007,,freight_charge,9.13,trips,316.69,203.61,fuel,INV0003782,14/03/2024
TXN0011448,2024-06-15,sale,CUST0015,smb,LOC002,LOC009,VEND012,bulk_transport,9.66,tonnes,273.94,193.1,tolls,INV0003816,08/08/2024
TXN0015513,26-Dec-2024,credit_note,CUST0024,mid_market,LOC010,LOC006,VEND003,freight_charge,10.25,trips,257.45,144.36,tolls,INV0005171,2025-03-03
TXN0015212,06/01/2025,sale, CUST0030,smb,LOC012,LOC002,VEND002,bulk_transport,6.05,tonnes,146.53,85.21,maintenance,INV0005070,07/09/2025
TXN0017543,2024-10-16,sale,CUST0022,,LOC010,LOC004,VEND014,documentation_fee,13.38,,531.13,,,INV0005847,13-Jan-2025
TXN0002181,08/17/2025,sale,CUST0039,mid_market,LOC002,LOC004,,storage_fee,4.75,,198.78,,,INV0000727,01-Nov-2025
TXN0012670,22-May-2025,sale,CUST0033,smb,LOC001,LOC012,,documentation_fee,7.85,,368.05,171.89,labor,INV0004223,27/05/2025
TXN0003243,15-Aug-2025,sale,CUST0001,,LOC001,LOC012,,handling_fee,4.98,cartons,235.88,150.15,maintenance,INV0001081,09-Nov-2025
TXN0001473,16/02/2024,sale,CUST0032,enterprise,LOC002,LOC009,VEND011,freight_charge,7.33,trips,138.72,69.32,tolls,INV0000491,
TXN0017712,11/07/2024,sale,CUST0031,mid_market,LOC005,LOC004,,storage_fee,13.71,,119.38,77.32,tolls,INV0005904,21/09/2024
TXN0006103,2024-01-01,sale,CUST0019,smb,LOC011,LOC012,,fuel_surcharge,12.17,trips,478.22,311.21,packaging,INV0002034,01/01/2024
TXN0006748,01/16/2025,sale,CUST0025,mid_market,LOC002,LOC004,,freight_charge,14.47,trips,-618.4,-354.08,packaging,INV0002249,23/01/2025
TXN0015730,25/01/2025,sale,CUST0017,,LOC009,LOC002,VEND005,documentation_fee,7.45,,368.71,167.81,maintenance,INV0005243,
TXN0019824,07/16/2024,sale,CUST0034,mid_market,LOC012,LOC009,VEND011,tanker_transport,14.37,litres,591.19,329.41,packaging,INV0006608,07/31/2024
TXN0011459,14/04/2025,sale, CUST0021,enterprise,LOC009,LOC004,,documentation_fee,7.05,,47.51,33.56,fuel,INV0003819,04/30/2025
TXN0013009,04/06/2025,sale,CUST0005,,LOC010,LOC007,,fuel_surcharge,8.76,trips,241.93,175.29,tolls,INV0004336,2025-05-26
TXN0009082,2024-07-11,sale,CUST0034,enterprise,LOC003,LOC012,,storage_fee,8.02,,184.83,95.65,tolls,INV0003027,05-Sep-2024
TXN0015035,07/16/2025,sale,CUST0039,enterprise,LOC002,LOC004,,bulk_transport,6.9,tonnes,308.64,228.02,fuel,INV0005011,31-Jul-2025
TXN0009401,21/12/2024,sale,CUST0001,,LOC012,LOC002,VEND013,freight_charge,11.32,trips,345.67,154.27,maintenance,INV0003133,2025-02-07
TXN0014675,04/10/2024,sale,CUST0036 ,enterprise,LOC004,LOC009,,freight_charge,16.32,trips,391.12,185.85,maintenance,INV0004891,12-Jun-2024
TXN0000421,07-Oct-2024,sale,CUST0031 ,mid_market,LOC005,LOC001,VEND015,handling_fee,10.85,cartons,385.27,234.72,tolls,INV0000140,23-Oct-2024
TXN0009963,07/08/2024,sale,CUST0004,,LOC001,LOC012,,tanker_transport,9.97,litres,99.58,54.06,tolls,INV0003321,23/07/2024
TXN0009898,06-Feb-2024,sale,cust0004,enterprise,LOC004,LOC009,VEND010,fuel_surcharge,6.84,trips,68.3,51.59,packaging,INV0003299,02/20/2024
TXN0009350,28-Jul-2024,sale,CUST0032,smb,LOC004,LOC003,,tanker_transport,17.63,litres,434.67,,,INV0003116,09/03/2024
TXN0002306,2024-08-03,sale,CUST0033,enterprise,LOC007,LOC004,,handling_fee,4.4,cartons,102.24,76.32,labor,INV0000768,05-Oct-2024
TXN0008465,25-Jun-2024,sale,CUST0005,smb,LOC004,LOC006,VEND011,documentation_fee,7.59,,57.61,32.21,labor,INV0002821,2024-08-17
TXN0000171,16/06/2025,sale,CUST0027,mid_market,LOC011,LOC012,,tanker_transport,3.23,litres,125.45,77.32,fuel,INV0000057,2025-07-11
TXN0003956,08-Aug-2025,sale,CUST0032,mid_market,LOC011,LOC012,VEND002,tanker_transport,3.53,litres,54.76,26.48,packaging,INV0001318,2025-08-09
TXN0005606,03/05/2025,sale,CUST0018,smb,LOC005,LOC011,,documentation_fee,11.62,,490.33,207.81,labor,INV0001868,05/22/2025
TXN0005811,18-Aug-2025,sale,CUST0012,mid_market,LOC005,LOC011,VEND012,fuel_surcharge,7.94,trips,164.28,124.02,tolls,INV0001937,19-Aug-2025
TXN0017922,12/04/2024,sale,CUST0040,mid_market,LOC010,LOC007,,fuel_surcharge,8.32,trips,370.09,165.7,tolls,INV0005974,02/05/2025
TXN0008462,2024-11-03,sale,CUST0040,enterprise,LOC002,LOC004,VEND015,handling_fee,12.58,cartons,570.32,243.54,fuel,INV0002820,2025-01-14
TXN0011380,2024-02-24,sale,CUST0023,,LOC011,LOC002,VEND002,documentation_fee,10.35,,89.79,57.12,packaging,INV0003793,02/05/2024
TXN0001725,05/03/2025,sale,CUST0020,enterprise,LOC010,LOC001,,freight_charge,15.37,trips,513.94,352.96,packaging,INV0000575,06/14/2025
TXN0008938,2024-11-08,sale, CUST0004,enterprise,LOC010,LOC005,,freight_charge,5.98,trips,35.54,20.6,maintenance,INV0002979,01/05/2025
TXN0001184,04/01/2024,sale,CUST0016,enterprise,LOC010,LOC004,VEND003,bulk_transport,8.96,tonnes,205.01,82.36,fuel,INV0000394,02/13/2024
TXN0009756,28/01/2025,sale,CUST0012,,LOC008,LOC009,,bulk_transport,7.71,tonnes,383.88,239.93,fuel,INV0003252,24-Apr-2025
TXN0009974,11-May-2024,sale,CUST0030,,LOC002,LOC009,,handling_fee,11.09,cartons,445.49,326.83,fuel,INV0003324,
TXN0009035,09-Apr-2025,sale,CUST0017 ,mid_market,LOC004,LOC006,,handling_fee,16.9,cartons,528.56,357.65,packaging,INV0003011,2025-04-11
TXN0019424,2024-11-15,sale,CUST0012,,LOC005,LOC004,VEND004,storage_fee,11.31,,108.89,77.21,fuel,INV0006474,08-Feb-2025
TXN0014944,2025-07-03,sale,CUST0025,smb,LOC009,LOC002,,bulk_transport,11.26,tonnes,218.05,95.8,tolls,INV0004981,2025-07-22
TXN0000904,12/02/2025,sale,CUST0018,enterprise,LOC004,LOC006,,documentation_fee,6.27,,141.2,70.43,labor,INV0000301,04/30/2025
TXN0003494,08/24/2025,sale,CUST0005,,LOC007,LOC002,,freight_charge,13.66,trips,375.57,166.44,packaging,INV0001164,23/09/2025
TXN0008346,09/03/2025,sale,CUST0034,,LOC005,LOC004,VEND009,documentation_fee,11.3,,291.92,132.72,maintenance,INV0002782,13/04/2025
TXN0015994,26/10/2024,sale,cust0006,,LOC008,LOC010,VEND010,storage_fee,9.7,,215.61,116.75,fuel,INV0005331,12/11/2024
TXN0007797,2024-09-05,sale,CUST0003,,LOC005,LOC003,,handling_fee,6.49,cartons,93.37,62.36,maintenance,INV0002599,24-Sep-2024
TXN0009739,09-May-2025,sale,CUST0002 ,,LOC011,LOC012,,storage_fee,6.0,,153.68,112.47,maintenance,INV0003246,02-Aug-2025
TXN0007396,18/03/2025,credit_note,CUST0038,,LOC010,LOC006,VEND011,bulk_transport,19.55,tonnes,960.98,411.2,fuel,INV0002465,28/03/2025
TXN0006089,2024-11-12,sale,CUST0002,enterprise,LOC004,LOC003,,handling_fee,8.15,cartons,319.91,233.49,tolls,INV0002029,12/10/2024
TXN0002080,2024-01-28,sale,CUST0031,mid_market,LOC008,LOC010,,bulk_transport,12.42,tonnes,158.17,87.68,labor,INV0000693,24/04/2024
TXN0007928,08/02/2024,sale,CUST0025,smb,LOC011,LOC002,,documentation_fee,13.28,,70.96,54.77,fuel,INV0002642,26/08/2024
TXN0013853,10-Jul-2025,sale,CUST0026,mid_market,LOC005,LOC001,,tanker_transport,15.85,litres,526.75,245.77,tolls,INV0004617,2025-09-04
TXN0017408,02/04/2025,sale,CUST0005,,LOC001,LOC011,,documentation_fee,13.17,,336.67,160.98,maintenance,INV0005802,2025-04-01
TXN0007933,15-Feb-2024,sale,CUST0005,mid_market,LOC005,LOC003,VEND004,handling_fee,11.48,cartons,354.79,218.71,labor,INV0002644,09/03/2024
TXN0016045,2025-02-12,sale,CUST0002,,LOC004,LOC006,,storage_fee,9.83,,108.28,46.4,labor,INV0005348,2025-03-14
TXN0012177,02-Dec-2024,sale,CUST0015,enterprise,LOC009,LOC002,,handling_fee,17.71,cartons,90.63,,,INV0004059,
TXN0009316,28/02/2025,sale,CUST0004,,LOC002,LOC004,,freight_charge,14.64,trips,303.35,170.06,tolls,INV0003105,05/03/2025
TXN0016667,07/23/2025,credit_note,cust0027,enterprise,LOC011,LOC002,VEND007,bulk_transport,8.05,tonnes,322.1,186.94,tolls,INV0005555,09/25/2025
TXN0002645,2024-06-13,sale,CUST0008,mid_market,LOC011,LOC012,VEND005,handling_fee,9.47,cartons,346.43,276.08,packaging,INV0000881,
TXN0017263,2025-05-07,credit_note,CUST0035,smb,LOC001,LOC011,,handling_fee,17.12,cartons,709.85,310.38,maintenance,INV0005754,22/06/2025
TXN0009927,06/18/2024,sale,CUST0035,,LOC010,LOC005,VEND011,storage_fee,8.29,,98.48,45.3,labor,INV0003309,21/08/2024
TXN0007211,2024-07-08,sale,CUST0008,,LOC007,LOC002,,documentation_fee,7.26,,335.24,155.28,tolls,INV0002403,08/04/2024
TXN0004677,07/21/2025,sale,cust0019,smb,LOC005,LOC003,VEND001,bulk_transport,11.55,tonnes,274.44,123.26,packaging,INV0001559,17-Aug-2025
TXN0006533,2024-02-04,sale,CUST0030,,LOC004,LOC006,VEND005,fuel_surcharge,17.19,trips,235.12,133.27,tolls,INV0002177,27-Feb-2024
TXN0012012,2025-03-07,sale,CUST0032,mid_market,LOC009,LOC004,VEND003,fuel_surcharge,20.12,trips,996.95,483.06,maintenance,INV0004004,2025-04-21
TXN0005209,01/08/2024,sale,cust0014,enterprise,LOC012,LOC009,VEND015,fuel_surcharge,19.1,trips,512.04,367.31,packaging,INV0001736,
TXN0002646,01/20/2025,sale,CUST0029,mid_market,LOC010,LOC005,,storage_fee,1.4,,46.26,23.96,maintenance,INV0000882,22/01/2025
TXN0010073,09/23/2024,sale,CUST0014,,LOC004,LOC009,VEND012,freight_charge,2.26,trips,34.94,26.33,maintenance,INV0003357,03/12/2024
TXN0017579,07-Nov-2024,sale,CUST0039,smb,LOC010,LOC006,,freight_charge,8.76,trips,223.27,108.16,packaging,INV0005859,26-Jan-2025
TXN0010622,2025-05-11,credit_note,CUST0003,,LOC005,LOC004,VEND008,bulk_transport,6.19,tonnes,178.68,132.66,tolls,INV0003540,16-May-2025
TXN0017179,09/09/2024,sale,CUST0026,smb,LOC007,LOC006,,freight_charge,14.83,trips,646.12,491.58,labor,INV0005726,
TXN0017129,2025-01-21,sale,CUST0004,enterprise,LOC010,LOC007,,storage_fee,15.0,,180.17,100.78,labor,INV0005709,03/28/2025
TXN0001478,27/12/2024,sale,CUST0019,,LOC011,LOC002,VEND001,documentation_fee,13.53,,346.48,144.91,labor,INV0000492,03/02/2025
TXN0012542,10/16/2024,credit_note,CUST0040,mid_market,LOC012,LOC009,VEND001,documentation_fee,2.56,,51.02,24.82,tolls,INV0004180,14/11/2024
